median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act,region
50662.0,0.54487917146145,0.364912280701754,0.764842840512224,0.110490378646803,High,Regular School,IL,2016-2017,62468,18.6,illinois
35109.0,0.632258064516129,0.352040816326531,0.553956834532374,0.0399500624219725,High,Regular School,WA,2016-2017,99114,22.2283272283272,washington
56667.0,0.806011775643012,0.335573940020683,0.861553784860558,0.083180987202925,High,Regular School,IL,2016-2017,60007,22.3,illinois
62051.0,0.528439474963539,0.269607843137255,0.861219195849546,0.0264150943396226,High,Regular School,IL,2016-2017,61238,19.3,illinois
67263.0,0.673710073710074,0.503307607497244,0.8515625,0.128667009778693,High,Regular School,IL,2016-2017,60463,19.4,illinois
48633.0,0.541224489795918,0.335135135135135,0.678707224334601,0.0468343451864701,High,Regular School,IL,2016-2017,61537,18.5,illinois
60563.0,0.639544025157233,0.291961414790997,0.612676056338028,0.0753270184934596,High,Regular School,WA,2016-2017,98037,23.0830280830281,washington
95139.0,0.921730830416799,0.12739965095986,0.937300743889479,0.0414731254147313,High,Regular School,WA,2016-2017,98115,24.8901098901099,washington
46444.0,0.547945205479452,0.417391304347826,0.525103366804489,0.162705667276051,High,Regular School,WA,2016-2017,98541,21.4224664224664,washington
46366.0,0.630329195898543,0.25531914893617,0.556461001164144,0.0563765736179529,High,Regular School,WA,2016-2017,99352,23.0830280830281,washington
53750.0,0.674275138803208,0.322033898305085,0.782805429864253,0.05359565807327,High,Regular School,IL,2016-2017,60465,20.3,illinois
49556.0,0.456218627997769,0.344086021505376,0.640217391304348,0.0971049457177322,High,Regular School,WA,2016-2017,98937,19.4200244200244,washington
42241.0,0.666847237269772,0.59771986970684,0.600334448160535,0.143847487001733,High,Regular School,IL,2016-2017,61032,19.3,illinois
97188.0,0.878174603174603,0.1988821611551,0.843340234644583,0.0784734133790738,High,Regular School,IL,2016-2017,60187,23.8,illinois
79091.0,0.785226816539542,0.238157322903086,0.84375,0.0813253012048193,High,Regular School,IL,2016-2017,60194,22.3,illinois
23438.0,0.627906976744186,0.514218009478673,0.482926829268293,0.110112359550562,High,Regular School,WA,2016-2017,98624,21.7399267399267,washington
64382.0,0.696032672112019,0.233606557377049,0.807479813004675,0.0341896486588591,High,Regular School,IL,2016-2017,61880,21.3,illinois
65840.0,0.792639138240575,0.239352640545145,0.762177650429799,0.0799481417458946,High,Regular School,IL,2016-2017,60178,21.4,illinois
90140.0,0.797845373891001,0.191629955947137,0.833419823559938,0.0211764705882353,High,Regular School,IL,2016-2017,61853,23.7,illinois
53295.0,0.492712740949694,0.669218989280245,0.56198347107438,0.121398205007085,High,Regular School,IL,2016-2017,60123,17.6,illinois
37975.0,0.569286142771446,0.78405524168236,0.302828618968386,0.216918429003021,High,Regular School,IL,2016-2017,60409,16.9,illinois
44250.0,0.753703703703704,0.457417582417582,0.738714090287278,0.065123010130246,High,Regular School,IL,2016-2017,62948,19.4,illinois
37716.0,0.455696202531646,0.372687224669604,0.517602283539486,0.090951932139491,High,Regular School,WA,2016-2017,98233,21.7887667887668,washington
65673.0,0.713379835129994,0.280815569972196,0.659926470588235,0.0266106442577031,High,Regular School,WA,2016-2017,98133,22.9365079365079,washington
32500.0,0.549267643142477,0.550774526678141,0.508100147275405,0.166347992351816,High,Regular School,IL,2016-2017,62896,18.6,illinois
78066.0,0.863728129205922,0.0910569105691057,0.903930131004367,0.101664254703329,High,Regular School,IL,2016-2017,61525,24.8,illinois
46893.0,0.592249089102352,0.198507462686567,0.755284552845528,0.0959313176558417,High,Regular School,IL,2016-2017,61523,20.4,illinois
46844.0,0.640316205533597,0.308139534883721,0.702944942381562,0.0428658909981629,High,Regular School,IL,2016-2017,62449,19.3,illinois
42795.0,0.581829760135852,0.479224376731302,0.571643286573146,0.106382978723404,High,Regular School,WA,2016-2017,98620,23.6691086691087,washington
33720.0,0.856123215627348,0.422203532380151,0.715346534653465,0.0517958412098299,High,Regular School,IL,2016-2017,61820,20.5,illinois
